TIC_ID,TMAG,RA_1,DEC_1,n_visits,MAP_P,MAP_P_err,MAP_e,MAP_e_err,MAP_omega,MAP_omega_err,MAP_M0,MAP_M0_err,MAP_K,MAP_K_err,MAP_v0,MAP_v0_err,MAP_s,MAP_s_err,t0_bmjd,baseline,MAP_ln_likelihood,MAP_ln_prior,max_unmarginalized_ln_likelihood,max_phase_gap,periods_spanned,phase_coverage,phase_coverage_per_period,unimodal,joker_completed,mcmc_completed,mcmc_success,gelman_rubin_max,constant_ln_likelihood,robust_constant_ln_likelihood,constant_ln_evidence,kepler_ln_evidence,RA_2,DEC_2,Separation
233680190,8.21,260.4514,61.7467,4,4172.2001953125,0.011391102173928136,7.811926188878715E-4,0.01342291163397158,2.7546943743997296,0.05927951296931247,0.056823473423719406,0.04951581027696142,15.26768532699866,9.229717430970783,24.160354741695713,1.5403520002282916,0.05198155343532562,0.05814252694831935,57171.428065102686,99.69583309208974,-4.480599215245675,3.9405986725448505,5.580129141825639,0.022934969213149334,0.02389526590888395,0.1,4,false,true,false,false,,-20.91098502336078,0.8952866490991345,-24.086658893778804,-16.340953531061793,260.451257,61.746758,0.32023815556095314
236778355,10.14,282.8792,58.7161,3,29.20531463623047,0.011391102173928136,4.3756383820436895E-4,0.01342291163397158,4.6635697205835065,0.05927951296931247,0.1985773891210556,0.04951581027696142,71.57835714088823,9.229717430970783,-15.755650750910386,1.5403520002282916,0.06048717349767685,0.05814252694831935,58264.44670519872,26.88030040920421,-11.782244638722462,3.9695112371317873,0.11932891846927474,0.8864551098437775,0.9203907146343278,0.2,3,false,true,false,false,,-10903.471968294589,-11.374446221606789,-10905.337852535893,-18.479527134355237,282.879129,58.716106,0.1352450234812204
236785361,10.45,283.1161,59.119,3,177.9329376220703,0.011391102173928136,0.018664617091417313,0.01342291163397158,5.42808190186555,0.05927951296931247,-0.7282699942588806,0.04951581027696142,44.83922596693473,9.229717430970783,-52.56760599180493,1.5403520002282916,0.05874648317694664,0.05814252694831935,58264.44670519872,26.88030040920421,-8.78968719712428,3.445574323224948,2.7177825119993733,0.14549976378668264,0.15106983995427722,0.2,3,false,true,false,false,,-12809.436974595772,-12.298656744342956,-12812.492119021386,-17.321721896324892,283.116056,59.118988,0.09120323647409806
236785664,6.98,283.0091,59.6671,3,21.75061798095703,0.011391102173928136,0.0175944734364748,0.01342291163397158,0.16072054207324982,0.05927951296931247,1.4305274486541748,0.04951581027696142,55.487521483779105,9.229717430970783,-20.130175121680505,1.5403520002282916,0.034448835998773575,0.05814252694831935,58264.44670519872,26.88030040920421,-13.229722952906249,3.418725670394562,-5.059537700356666,0.19027424492251754,1.235840767039108,0.2,2,false,true,false,false,,-265.4861789057819,-14.056428665181215,-266.5673100614225,-20.774757689704824,283.009286,59.667061,0.36478492611179303
270856764,11.84,294.1596,45.3759,20,125.76454947858309,0.6958813313572456,0.8321575600269384,0.043925970889819366,-0.4047742406626989,0.08729631244960767,-2.1948865218181766,0.19357797766478857,13.817743021868269,3.750251192817902,-19.881521196830423,0.4957110129637723,0.7312735681828688,0.13778721640281658,56931.20419134771,1360.0629642589993,2.702623453697795,-9.51640693616408,-23.760855808578413,0.16914298528596805,10.81435881492814,0.9,5,true,false,true,true,1.0,-7581.02436972569,-63.405809080544095,-7584.658771216928,-29.365365653445178,294.159532,45.375923,0.19043904371031556
271548206,14.67,295.2979,46.9204,19,7.448052563036164,1.1489973443290502E-4,0.03489384299130906,0.006669177129770745,-2.272711931015349,0.16401279914324685,0.6596355850808893,0.16406325956106088,30.755262936956644,0.2019358385956549,5.050676875584693,0.14486745456259698,0.08631188724767097,0.0700431592772662,56931.20419134771,1360.0629642589993,11.625863208207852,0.8425648528176446,-11.199649094284547,0.16844881802600753,182.60652066407516,0.9,2,true,false,true,true,1.0,-16669.2657627188,-96.4464107654994,-16671.52059304071,-7.427402007594253,295.297916,46.920467,0.24896427696299098
272074664,11.96,295.8545,45.8922,20,10.476268478393271,1.0812527982695386E-4,0.05438327529750451,0.0019810051059289107,-0.8442122121912038,0.039580642811125416,2.0751228235735755,0.03857911093342559,39.160259794828534,0.07021503505547422,-15.599245799182153,0.06388202080766936,0.14316448832403766,0.04397710870801219,56931.20419134771,1360.0629642589993,28.03958989801722,-0.036676560026744465,4.389258819638253,0.17021793275012698,129.8232254227005,1.0,3,true,false,true,true,1.0,-810568.8910366606,-103.61312693375014,-810572.702306098,7.811047644073425,295.85443,45.892216,0.18408963485677943
273374778,8.79,297.5594,47.4735,3,8.887014389038086,0.011391102173928136,5.717466119676828E-4,0.01342291163397158,5.288077028589793,0.05927951296931247,2.757215738296509,0.04951581027696142,85.70034904442873,9.229717430970783,64.73296652144741,1.5403520002282916,0.04572974517941475,0.05814252694831935,56066.46720639824,1.995990030693065,-9.172579491694888,3.992005256400088,2.183390970216821,0.1133609074537021,0.22459624161238853,0.3,3,false,true,false,false,,-19569.495741450155,-13.387891496798584,-19572.51443146498,-15.056929664370227,297.559488,47.473679,0.6814455164795961
284900628,9.04,260.8877,56.4049,3,195.16058349609375,0.011391102173928136,0.0374910905957222,0.01342291163397158,-0.5623816251754761,0.05927951296931247,-2.929511070251465,0.04951581027696142,19.620903756370076,9.229717430970783,-25.28118190220822,1.5403520002282916,0.04749232158064842,0.05814252694831935,57168.39226505622,404.77891783811356,-7.396319823104679,3.359477180747878,2.40974562624781,0.06958700670780926,2.074081305695573,0.1,2,false,true,false,false,,-1172.6619496616936,-8.445313286218264,-1175.8408265835606,-17.81873484328784,260.887894,56.405029,0.605269303245795
289582574,8.2,253.1044,63.1498,3,35.60661315917969,0.011391102173928136,2.1055045363027602E-4,0.01342291163397158,5.7321881373697,0.05927951296931247,-2.956460475921631,0.04951581027696142,60.08607990490741,9.229717430970783,16.78969428824944,1.5403520002282916,0.12826216220855713,0.05814252694831935,57187.30162534402,6.946700105792843,-8.760162826760107,3.2214122485440395,2.1417116326990633,0.11138801780419001,0.19509578388862686,0.2,3,false,true,false,false,,-3838.0917944322205,-7.6353018007554585,-3840.9283347525634,-15.87829351848832,253.104749,63.150082,1.1650851728606886
